EnglishName,CriteriaD_Category,CriteriaD_String,MinMaturePop,MaxMaturePop,MinPop,MaxPop,Min Breeding Pop Percent,Max Breeding Pop Percent,Male Ratio,Largest_Sub_Pop,MaxAOO,Locations,GenerationLength,OneGen,ThreeGen,TimeToVU,TimeToEN,TimeToCR,PlausibleThreat_VU,PlausibleThreat_NT,CR_D,EN_D,VU_D1,NT_D1,VU_D2,NT_D2,CR_D_triggers,EN_D_triggers,VU_D_triggers,NT_D_triggers
Great Crested Tern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.13,12.13,36.39,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Greater Sand-Plover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.48,5.48,16.44,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Pied Avocet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.58,6.58,19.740000000000002,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Short-eared Owl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860875,NA,4.69,4.69,14.07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Kashmir Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387267,NA,2.91,2.91,8.73,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Long-legged Buzzard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,7.3,21.9,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Rufous-fronted Prinia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,2.19,6.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Grey-necked Bunting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,2.72,8.16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Plain Leaf Warbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2384,NA,2.36,2.36,7.08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Cetti's Warbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5150,NA,2.48,2.48,7.4399999999999995,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Isabelline Shrike,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,2.2,6.6000000000000005,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Brooks's Leaf Warbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47387,NA,2.36,2.36,7.08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Large-tailed Nightjar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,3.8,11.399999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Greater Flamingo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.46,14.46,43.38,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Pin-tailed Snipe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18,3.18,9.540000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Bar-tailed Godwit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,646523,NA,8,8,24,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Heart-spotted Woodpecker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.98,3.98,11.94,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Crimson-backed Sunbird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.42,2.42,7.26,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Malabar Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.51,3.51,10.53,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Crab-Plover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97810,NA,8.41,8.41,25.23,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Eurasian Oystercatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377743,NA,13.19,13.19,39.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Nilgiri Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22071,NA,2.96,2.96,8.879999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Grey-fronted Green-Pigeon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.18,5.18,15.54,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
White-rumped Spinetail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.63,2.63,7.89,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Black-and-orange Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15149,NA,2.9,2.9,8.7,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Nilgiri Laughingthrush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1375,50,3.72,3.72,11.16,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Hill Swallow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22624,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Great White Pelican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6,14.6,43.8,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Greater Spotted Eagle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.07,10.07,30.21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Dunlin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792333,NA,6.77,6.77,20.31,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Alpine Thrush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110670,NA,3.62,3.62,10.86,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Himalayan Black-lored Tit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64,2.64,7.92,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Himalayan Black-lored Tit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64,2.64,7.92,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Chestnut Thrush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144932,NA,4.18,4.18,12.54,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Lesser Crested Tern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.19,10.19,30.57,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Malabar Pied-Hornbill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38,7.38,22.14,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Vigors's Sunbird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,2.65,7.949999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Chestnut-bellied Sandgrouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,4.03,12.09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Sanderling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409382,NA,6.35,6.35,19.049999999999997,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Tawny Eagle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.25,14.25,42.75,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Dalmatian Pelican,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.36,10.36,31.08,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Spanish Sparrow,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101415,NA,2.83,2.83,8.49,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Isabelline Wheatear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68,2.68,8.040000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Indian Spotted Creeper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204696,NA,3.02,3.02,9.06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Asian Desert Warbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134153,NA,2.34,2.34,7.02,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Nilgiri Thrush,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15592,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Griffon Vulture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.02,14.02,42.06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Northern Goshawk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583492,NA,7.91,7.91,23.73,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Koklass Pheasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65286,NA,5.06,5.06,15.18,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Moustached Warbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128607,NA,2.81,2.81,8.43,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Broad-billed Sandpiper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363736,NA,4.59,4.59,13.77,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Dark-fronted Babbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.26,3.26,9.78,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Grey-headed Bulbul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.74,4.74,14.22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Nilgiri Pipit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2878,NA,2.69,2.69,8.07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Painted Bush-Quail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52590,NA,3.66,3.66,10.98,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
White-bellied Blue Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74,2.74,8.22,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Nilgiri Sholakili,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6158,NA,3.44,3.44,10.32,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Striolated Bunting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201808,NA,2.49,2.49,7.470000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Rock Bush-Quail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57,3.57,10.709999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Square-tailed Drongo-Cuckoo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,4.03,12.09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Common Wood-Pigeon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28842,NA,3.97,3.97,11.91,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Pine Bunting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14523,NA,2.93,2.93,8.790000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Common Crane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.93,13.93,41.79,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Cream-coloured Courser,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70278,NA,4.09,4.09,12.27,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Greater Hoopoe-Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22454,NA,3.63,3.63,10.89,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Greater Short-toed Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89,2.89,8.67,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Lesser Kestrel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806025,NA,4.32,4.32,12.96,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Dusky Eagle-Owl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375279,NA,7.93,7.93,23.79,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Lesser Fish-Eagle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,770607,NA,7.9,7.9,23.700000000000003,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Lesser Flamingo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,13.4,40.2,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Terek Sandpiper,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.13,4.13,12.39,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Black-breasted Parrotbill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26730,NA,3.28,3.28,9.84,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Indian Grassbird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82643,NA,2.73,2.73,8.19,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Swamp Grass Babbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5334,NA,3.03,3.03,9.09,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Blyth's Paradise-Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69531,NA,3.05,3.05,9.149999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Dark-necked Tailorbird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62331,NA,2.39,2.39,7.17,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Fulvous Whistling-Duck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.85,5.85,17.549999999999997,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Indian Swiftlet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,3.1,9.3,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Spotted Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258119,NA,2.92,2.92,8.76,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Sykes's Nightjar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99766,NA,3.3,3.3,9.899999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Collared Scops-Owl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,3.52,10.56,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
White-naped Yuhina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60440,NA,3.02,3.02,9.06,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Brown Wood-Owl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.21,8.21,24.630000000000003,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Chestnut-winged Cuckoo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583038,NA,3.45,3.45,10.350000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Ferruginous Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44415,NA,2.8,2.8,8.399999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Long-billed Wren-Babbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44404,NA,3.1,3.1,9.3,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Himalayan Shortwing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95174,NA,3,3,9,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
White-gorgeted Flycatcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93711,NA,2.53,2.53,7.59,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Green Shrike-Babbler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147057,NA,2.84,2.84,8.52,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Indian Skimmer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,630254,NA,6.93,6.93,20.79,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Lesser Cuckoo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,985190,NA,3.42,3.42,10.26,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Brambling,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29312,NA,3.44,3.44,10.32,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Crested Goshawk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.07,6.07,18.21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Rufous-bellied Woodpecker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103623,NA,2.95,2.95,8.850000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Orange-breasted Green-Pigeon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07,5.07,15.21,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Red-tailed Wheatear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39576,NA,2.7,2.7,8.100000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Common Flameback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118918,NA,3.97,3.97,11.91,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Cinereous Vulture,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.89,14.89,44.67,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Red-backed Shrike,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123293,NA,2.62,2.62,7.86,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Painted Francolin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.61,4.61,13.830000000000002,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Western Tragopan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7705,NA,6.69,6.69,20.07,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Bimaculated Lark,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319035,NA,3.3,3.3,9.899999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Cheer Pheasant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31090,NA,5.91,5.91,17.73,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Great Knot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427313,NA,6.63,6.63,19.89,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Slaty-breasted Rail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737997,NA,3.71,3.71,11.129999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Watercock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.45,5.45,16.35,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Sand Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,2.6,7.800000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Spotted Sandgrouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2204,NA,4.3,4.3,12.899999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Small Buttonquail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160257,NA,2.83,2.83,8.49,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Black Baza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429808,NA,5.24,5.24,15.72,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Dollarbird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,4.4,13.200000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Collared Grosbeak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26311,NA,4.08,4.08,12.24,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Himalayan Owl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116197,NA,5.01,5.01,15.03,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Spot-winged Grosbeak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121101,NA,3.81,3.81,11.43,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Blanford's Rosefinch,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7033,NA,3.27,3.27,9.81,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Blyth's Swift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725115,NA,5.27,5.27,15.809999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Blyth's Swift,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,725115,NA,5.27,5.27,15.809999999999999,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Blue-eared Barbet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79380,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Black-throated Prinia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27179,NA,2.33,2.33,6.99,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Himalayan Flameback,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169158,NA,4.44,4.44,13.32,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
Red Crossbill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79816,NA,3.68,3.68,11.040000000000001,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,
