"LOCALITY.ID","group.id","month","timegroups"
"L9586029","S57931804",7,"2019"
"L9881388","S60855356",10,"2019"
"L3156557","S64759992",2,"2018"
"L7800693","S60889452",10,"2019"
"L9330522","S56674164",5,"2018"
"L9546110","S57746461",6,"2019"
"L3156557","S61015179",10,"2019"
"L9404775","S60354966",10,"2019"
"L8874292","S53971458",3,"2018"
"L8159027","S60519963",10,"2019"
"L9511407","S57576310",6,"2019"
"L8560350","S62458966",12,"2019"
"L8585470","G4642587",10,"2019"
"L3156557","S64892923",4,"2018"
"L3357154","S61922354",12,"2019"
"L2652781","G4665081",11,"2019"
"L10538769","S63690282",12,"2019"
"L9095020","G4117517",4,"2018"
"L3010063","S54906079",4,"2018"
"L8761755","S53591787",3,"2018"
"L10075254","S96393411",2,"2018"
"L9391168","S56985865",6,"2019"
"L5446956","S60712378",10,"2019"
"L4998891","G14889407",2,"2018"
"L3156557","S151066911",12,"2019"
"L4012351","S51516622",1,"2018"
"L8159027","S53727049",3,"2018"
"L10218160","S104444670",11,"2019"
"L3594613","S52287101",1,"2018"
"L3010063","S62727678",12,"2019"
"L4431952","S58341564",7,"2019"
"L3660877","S58389191",1,"2018"
"L8386290","S51420716",1,"2018"
"L9263301","G4174174",5,"2018"
"L3231459","S227259078",11,"2019"
"L3513531","S53131734",2,"2018"
"L2648992","S52156912",1,"2018"
"L10265435","S62150269",12,"2019"
"L10002664","G4618364",10,"2019"
"L9915992","S59809380",9,"2019"
"L3010063","S69548013",11,"2019"
"L14178839","S133776859",1,"2018"
