post_title,ID,post_content,post_excerpt,post_date,post_name,post_author,post_status,featured_image,wp_page_template,post_format,comment_status,ping_status,pinged,post_parent,menu_order,scientific_name,long-term_trend,long-term_trend_ci,current_annual_change,current_annual_change_ci,distribution_range_size,distribution_range_size_ci_units_of_10000_sqkm,downloadlink,map_filename,map_filename_originals,graph_filename,graph_filename_originals,graph_filename_originals_cat,current_status,distribution_status,iucn_status,long_term_status,migratory_status,status_of_conservation_concern,wlpa_schedule,primary_assessment,habitat_specialization,endemicity,custom_url,custom_url_estnot,long-term_trend_in,long-term_trend_ci_in,current_annual_change_in,current_annual_change_ci_in,distribution_range_size_in,distribution_range_size_ci_units_of_10000_sqkm_in,migratory_status_in,habitat_specialization_in,endemicity_in,national_trends_addn,habitat_trends_addn,state_trends_addn,full_url_2,habitats,conservation_areas,conservation_area_trends_addn,key_states,all_trends,post_category,only_conclusive_trend,new_to_soib_2023,photo_credit
Slaty-backed Forktail,,Arunachal Pradesh,,,ar-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"30,820","(30,461, 31,179)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_ar_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_ar_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",ar-slbfor1,None,None,,,Arunachal Pradesh,Arunachal Pradesh,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Assam,,,as-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"10,540","(10,255, 10,825)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_as_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_as_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",as-slbfor1,None,None,,,Assam,Assam,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Manipur,,,mn-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"6,187","(6,017, 6,357)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_mn_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_mn_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",mn-slbfor1,None,None,,,Manipur,Manipur,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Meghalaya,,,ml-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"7,966","(7,768, 8,164)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_ml_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_ml_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",ml-slbfor1,None,None,,,Meghalaya,Meghalaya,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Mizoram,,,mz-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"5,826","(5,676, 5,976)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_mz_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_mz_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",mz-slbfor1,None,None,,,Mizoram,Mizoram,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Nagaland,,,nl-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"4,407","(4,275, 4,539)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_nl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_nl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",nl-slbfor1,None,None,,,Nagaland,Nagaland,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Sikkim,,,sk-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"5,520","(5,448, 5,592)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_sk_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_sk_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",sk-slbfor1,None,None,,,Sikkim,Sikkim,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Uttar Pradesh,,,up-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,218,"(162, 274)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_up_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_up_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",up-slbfor1,None,None,,,Uttar Pradesh,Uttar Pradesh,No,TRUE,Abhishek Das
Slaty-backed Forktail,,Uttarakhand,,,ul-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"4,021","(3,916, 4,126)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_ul_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_ul_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",ul-slbfor1,None,None,,,Uttarakhand,Uttarakhand,No,TRUE,Abhishek Das
Slaty-backed Forktail,,West Bengal,,,wb-slbfor1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Enicurus_schistaceus.jpg,,standard,closed,closed,,0,0,Enicurus schistaceus,,,,,"5,782","(5,728, 5,836)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Slaty-backed-Forktail_wb_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Slaty-backed-Forktail_wb_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident & Altitudinal Migrant,Moderate,Schedule-II,,Forest,Non-endemic,slbfor1,not-slbfor1,,,-3.89,"(-6.25, -1.53)","73,470","(72,950, 73,990)",Resident & Altitudinal Migrant,Forest,Non-endemic,in-est-slbfor1,wdl-est-slbfor1,"ar-not-slbfor1,as-not-slbfor1,mn-not-slbfor1,ml-not-slbfor1,mz-not-slbfor1,nl-not-slbfor1,sk-not-slbfor1,up-not-slbfor1,ul-not-slbfor1,wb-not-slbfor1",wb-slbfor1,None,None,,,West Bengal,West Bengal,No,TRUE,Abhishek Das
Siberian Rubythroat,,India,,,sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"1,16,580","(115,880, 117,280)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_in_map_2023.jpg,,,,Insufficient Data,Moderate,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",in-not-sibrub,None,None,,,India,India,No,FALSE,Chonseng Sangma
Siberian Rubythroat,,Andhra Pradesh,,,ap-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,0,"(0, 0)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_ap_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_ap_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",ap-sibrub,None,None,,,Andhra Pradesh,Andhra Pradesh,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Arunachal Pradesh,,,ar-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"10,871","(10,640, 11,102)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_ar_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_ar_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",ar-sibrub,None,None,,,Arunachal Pradesh,Arunachal Pradesh,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Assam,,,as-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"35,015","(34,596, 35,434)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_as_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_as_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",as-sibrub,None,None,,,Assam,Assam,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Chhattisgarh,,,ct-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,0,"(0, 0)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_ct_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_ct_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",ct-sibrub,None,None,,,Chhattisgarh,Chhattisgarh,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Himachal Pradesh,,,hp-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"1,866","(1,756, 1,976)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_hp_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_hp_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",hp-sibrub,None,None,,,Himachal Pradesh,Himachal Pradesh,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Jharkhand,,,jh-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"3,727","(3,571, 3,883)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_jh_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_jh_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",jh-sibrub,None,None,,,Jharkhand,Jharkhand,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Karnataka,,,ka-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,0,"(0, 0)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_ka_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_ka_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",ka-sibrub,None,None,,,Karnataka,Karnataka,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Maharashtra,,,mh-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,0,"(0, 0)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_mh_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_mh_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",mh-sibrub,None,None,,,Maharashtra,Maharashtra,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Manipur,,,mn-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"6,602","(6,451, 6,753)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_mn_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_mn_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",mn-sibrub,None,None,,,Manipur,Manipur,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Meghalaya,,,ml-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"5,240","(5,055, 5,425)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_ml_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_ml_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",ml-sibrub,None,None,,,Meghalaya,Meghalaya,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Mizoram,,,mz-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"4,730","(4,549, 4,911)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_mz_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_mz_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",mz-sibrub,None,None,,,Mizoram,Mizoram,No,TRUE,Chonseng Sangma
Siberian Rubythroat,,Nagaland,,,nl-sibrub,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Calliope_calliope.jpg,,standard,closed,closed,,0,0,Calliope calliope,,,,,"6,932","(6,736, 7,128)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Siberian-Rubythroat_nl_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Siberian-Rubythroat_nl_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Winter Migrant,Low,Schedule-II,,Wetland,Non-endemic,sibrub,not-sibrub,,,,,"1,16,580","(115,880, 117,280)",Winter Migrant,Wetland,Non-endemic,in-not-sibrub,,"ap-not-sibrub,ar-not-sibrub,as-not-sibrub,ct-not-sibrub,hp-not-sibrub,jh-not-sibrub,ka-not-sibrub,mh-not-sibrub,mn-not-sibrub,ml-not-sibrub,mz-not-sibrub,nl-not-sibrub,or-not-sibrub,rj-not-sibrub,sk-not-sibrub,ts-not-sibrub,tr-not-sibrub,up-not-sibrub,ul-not-sibrub,wb-not-sibrub",nl-sibrub,None,None,,,Nagaland,Nagaland,No,TRUE,Chonseng Sangma
